Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
6909,6909,Data Engineer,"['orchestration', 'application_programming', 'machine_learning', 'social_networking', 'scala', 'ssis', 'open_source', 'sql_azure']",5,0.36578757
6910,6910,Big data Engineering,"['metadata', 'data_management', 'rdbms', 'schema', 'management', 'apache', 'open_source', 'monitoring']",2,0.8441978
6911,6911,Data Engineer | Advance Auto Parts,['pyspark'],7,0.49240926
6912,6912,Data Engineer,"['it_skills', 'java', 'python', 'software_development', 'big_data', 'aws', 'tableau', 'computer_science']",1,0.8863344
6913,6913,Data Engineer,"['data_analysis', 'google_analytics', 'sas', 'hris', 'analytical', 'spss', 'ms_office', 'analytics']",5,0.8896025
6914,6914,Machine Learning Engineer - III(Data Engineering),"['python', 'hadoop', 'analytics', 'spark', 'software_development', 'flink', 'sql', 'aws']",7,0.3591822
6915,6915,Data Engineer,"['computer_science', 'san', 'automation', 'postgresql', 'machine_learning', 'query', 'object_oriented_programming', 'monitoring']",2,0.6185498
6916,6916,Data Engineer,"['django_framework', 'etl', 'python', 'it_skills', 'java', 'testing', 'aws', 'salesforce']",1,0.45248178
6917,6917,"Data Engineer-Azure, SQL","['azure', 'sql_server', 'azure_data_factory', 'communication', 'cosmos_db', 'azure_sql', 'analytical', 'paas']",0,0.47143343
6918,6918,Data Engineer - Python / Machine Learning,"['gitlab', 'cicd', 'no_sql', 'flask', 'devops', 'microservices', 'docker', 'python']",0,0.4342239
6919,6919,Data Engineer - Digital Marketing Analytics,"['computer_science', 'product_quality', 'marketing_analytics', 'cloud_services', 'e-commerce', 'management', 'digital_marketing', 'analytics']",4,0.3766101
6920,6920,"Data Engineer , Python","['written', 'sql_scripting', 'oral_communications', 'salesforce', 'python', 'shell', 'debugging', 'postgresql']",2,0.36124775
6921,6921,Data Engineer - Revenue Ops,"['it_skills', 'python', 'css', 'salesforce', 'django', 'saas', 'bootstrap', 'flask']",0,0.39388624
6922,6922,System Engineering- protocol NAS/Data engineer,"['communication', 'system_engineering', 'incharge', 'rf', 'manager_technology', 'modem']",7,0.5659779
6923,6923,Data Engineer ( Machine Learning ),"['computer_science', 'san', 'automation', 'machine_learning', 'cloud', 'manager_technology', 'object_oriented_programming', 'monitoring']",2,0.5775206
6924,6924,Data Engineer,['data_engineer'],7,0.49176434
6925,6925,Big Data Engineer - Assistant Manager,"['data_security', 'technical_design', 'asset_management', 'apache', 'big_data', 'analytics', 'financial_services', 'monitoring']",5,0.5096416
6926,6926,Data Engineer,"['azure_synapse_analytics', 'cosmosdb', 'r', 'databricks', 'azure', 'polybase', 'azure_databases', 'python']",7,0.7565739
6927,6927,Data Engineer,"['python', 'azure', 'troubleshooting', 'aws', 'etl', 'sql', 'it_skills', 'cloud']",1,0.42297676
6928,6928,Data engineer,"['etl', 'perl', 'sql_server', 'rest_apis', 'alteryx', 'tableau', 'communication', 'oracle']",4,0.4053244
6929,6929,Data Engineering/Specialist,"['it_skills', 'quality_assurance', 'quality_assurance_analyst', 'computer_science', 'data_cleansing', 'report_generation', 'metadata', 'data_analyst']",5,0.40095246
6930,6930,Software Engineer - II ( Data Engineer ),"['computer_science', 'software_engineer_ii', 'billing', 'agile', 'data_processing', 'customer_support', 'data_quality', 'customer_service']",5,0.5171578
6931,6931,"Software Engineer, Data Platform(m/f/d)","['it_skills', 'python', 'cloud', 'devops', 'big_data', 'aws', 'hive', 'work_from_home']",1,0.62389237
6932,6932,Data Engineer (Python SQL OR Python AWS),"['sql', 'etl', 'python', 'it_skills', 'aws', 'analytics']",1,0.31475353
6934,6934,Data Engineer,"['ci_/_cd', 'jenkins', 'aws_computing', 'cloud_services', 'emr', 'docker', 'cloud', 'python']",0,0.59644336
6935,6935,Data Engineer,"['ci_/_cd', 'oops', 'rest_apis', 'flask', 'etl', 'debugging', 'ec2', 'database_administration']",0,0.4357638
6937,6937,"Data Engineer II, Sales and Marketing Technology","['oral', 'powershell', 'azure', 'mysql', 'written_communication', 'bash', 'git', 'java']",0,0.6874042
6938,6938,Data Engineer Talend,"['talend', 'sql', 'sql_tuning', 'synapse', 'azure', 'adf']",0,0.6994884
6939,6939,Data Engineer,"['it_skills', 'python', 'big_data', 'aws', 'tableau', 'azure', 'unix', 'iis']",1,0.7232275
6940,6940,Data Engineer,"['unix', 'performance_tuning', 'linux', 'coding', 'shell_scripting', 'agile', 'informatica', 'unit_testing']",2,0.764996
6941,6941,Data Engineer,"['data_factory', 'apache_spark', 'databricks_design', 'aws', '-', 'big_data', 'azure', 'hadoop']",7,0.5546422
6942,6942,Manager - Data Engineering,"['cloud_computing', 'data_analysis', 'analytical', 'agile', 'data_visualization', 'ssis', 'open_source', 'infrastructure_services']",5,0.5569017
6943,6943,Data Engineer,"['unix', 'computer_science', 'linux', 'shell_scripting', 'informatica', 'dms', 'oracle', 'sdlc']",2,0.6205185
6944,6944,Data Engineers,"['web_development', 'it_support', 'programming', 'web_designing', 'testing']",3,0.49230492
6945,6945,Data Engineer Spark - Java/Python/Scala/Kafka Streaming,"['msk', 'efs', 'spark', 'scala', 'java', 'emr', 'etl_aws_cloud', 'aurora_mysql']",7,0.7666733
6946,6946,Data Engineer,"['olap', 'etl', 'sql_server', 'it_skills', 'python', 'cloud', 'big_data', 'azure']",1,0.47087678
6947,6947,Data Engineer,"['unix', 'maven', 'database_design', 'mysql', 'scrum', 'oracle', 'troubleshooting', 'open_source']",2,0.75577414
6948,6948,Data Engineer,"['python', 'unix_shell_scripting', 'scala', 'pyspark', 'etl', 'analytical', 'bq', 'hive']",7,0.65896696
6949,6949,Manager - Data Engineering,"['data_engineering', 'pyspark', 'data_modeling', 'analytics']",4,0.43029162
6950,6950,Data Engineer,"['haskell', 'java', 'kafka', 'jenkins', 'agile', 'docker', 'rust', 'scala']",0,0.48418194
6951,6951,Data QA Engineer,"['spark', 'sqoop', 'hive', 'sql', 'nifi', 'test_case_execution', 'test_strategy', 'test_scenarios']",7,0.42437923
6952,6952,Assistant Manager-Data Engineering,"['computer_science', 'infotainment', 'networking', 'architecture', 'analytical', 'data_processing', 'http', 'big_data']",2,0.7684755
6953,6953,Data Engineer,"['it_skills', 'python', 'spark', 'scala']",7,0.48824784
6954,6954,Prodigal - SDE 1 Data Engineering,"['azure', 'game', 'linux', 'gcp', 'spark', 'aws']",0,0.64302695
6955,6955,Data Engineer - Power BI,"['tableau', 'sequence_diagrams', 'microsoft_azure_data_lake_storage', 'aws', 'data_flow_diagrams', 'workflow_diagrams', 'power_bi', 'hierarchy_diagrams']",0,0.5701345
6956,6956,Data Engineer,"['computer_science', 'san', 'performance_tuning', 'system_architecture', 'nosql', 'analytical', 'dbms', 'jira']",2,0.7502566
6958,6958,Data Engineer with Databricks,"['it_skills', 'java', 'python', 'machine_learning', 'cloud', 'big_data', 'aws', 'computer_science']",1,0.8863264
6959,6959,Data Engineers,"['query_optimization', 'nosql', 'pdf', 'orchestration', 'coding', 'machine_learning', 'scala', 'it_operations']",7,0.28654227
6960,6960,Data Engineer,"['web_services_testing', 'atlassian', 'manual_testing', 'api', 'jira', 'git', 'java', 'bdd_framework']",2,0.629055
6961,6961,Data Engineer (Google Cloud Platform),"['product_management', 'automation', 'data_modeling', 'coding', 'gcp', 'agile', 'json', 'subject_matter_expertise']",2,0.6256777
6962,6962,Big Data Developer /Engineer,"['git', 'codedeploy', 'dynamodb', 'rds', 'aws_codebuild', 'python_sdk', 'rest_apis', 'boto3']",3,0.5487437
6963,6963,Data Ingestion,"['data_warehousing', 'it_skills', 'java', 'python', 'big_data', 'metadata', 'scala', 'hadoop']",7,0.4041662
6964,6964,Business Analytics Role - Wholesale/SME Bank Data,"['sme_bank_data', 'business_analytics', 'data_science', 'r', 'stat', 'sas', 'classification', 'data_mining']",4,0.6758701
6965,6965,Lead - Data Science - KPO,"['data_science', 'bagging', 'random_forests', 'linear_regressions', 'svm', 'data_management', 'statistical_modeling', 'decision_tree']",2,0.36928037
6966,6966,Program Manager - Data Science,"['data_science', 'data_engineering', 'advanced_analytics', 'it_skills', 'program_manager', 'big_data', 'machine_learning']",1,0.60793036
6967,6967,BigData And Data Science Architect,"['data_architect', 'bigdata', 'aws', 'data_analytics', 'it_skills', 'data_science', 'azure', 'gcp']",0,0.34241238
6968,6968,Data Science Consultant - Java/SQL/Python,"['it_skills', 'python', 'data_science', 'java', 'data_wrangling', 'vba', 'scala', 'data_visualization']",1,0.38241085
6969,6969,Business Analytics Role - Wholesale/SME Bank Data,"['consulting', 'data_analytics', 'analytics', 'data_science', 'sas', 'classification', 'data_mining', 'text_mining']",4,0.35900015
6971,6971,"Assistant Scientist, Augmented Intelligence","['deep_learning', 'claims', 'data_science', 'underwriting', 'machine_learning', 'actuarial', 'natural_language_processing', 'analytics']",6,0.43591273
6972,6972,AWS Data Architect - Big Data/Python,"['big_data', 'aws', 'python', 'airflow', 'pyspark', 'hive', 'sqoop', 'cloudera']",7,0.49971563
6973,6973,Solutions Lead - Machine Learning/Open Source/Big Data,"['r', 'data_science', 'python', 'open_source', 'hadoop', 'big_data', 'data_mining', 'machine_learning']",6,0.62297136
6974,6974,Data Pipeline Cloud Native developer,"['it_skills', 'python', 'cloud', 'aws', 'airflow', 'pyspark', 'scalability', 'hadoop']",1,0.36980483
6975,6975,Machine Learning Operations Specialist - Big Data/AI,"['artificial_intelligence', 'data_analytics', 'machine_learning', 'it_skills', 'cloud', 'devops', 'big_data', 'jenkins']",1,0.77744496
6980,6980,Manager Data Science,"['data_science', 'communication', 'machine_learning', 'written_communication', 'git', 'java', 'learning', 'verbal']",6,0.75620645
6981,6981,Manager Data Science,"['data_science', 'java', 'verbal', 'written_communication', 'python', 'git', 'aws', 'machine_learning']",6,0.57061476
6982,6982,Job Openings in Leading company-Data Science-Bangalore,"['python', 'sql', 'it_skills', 'data_science', 'nosql', 'classification', 'regression', 'time_series']",1,0.37444583
6983,6983,Hive / Spark Professional - Big Data Technologies,"['shell_script', 'java', 'cloud', 'autosys', 'sparkql', 'python', 'oozie', 'bigdata']",1,0.4937278
6984,6984,Testing Engineering Senior Analyst,"['it_skills', 'testing', 'telecom', 'data_management', 'sql_database', 'agile', 'data_governance', 'data_analyst']",2,0.26478142
6985,6985,Research Scientist - Language Program (RIT),"['computer_science', 'san', 'linux', 'coding', 'machine_learning', 'telecommunication', 'research', 'data_mining']",2,0.68483603
6986,6986,Associate Business Analyst,"['data_analysis', 'coding', 'microsoft', 'data_mining', 'analytics', 'business_analysis', 'analytical', 'mysql']",5,0.6663038
6987,6987,Applied Scientist,"['unix', 'computer_science', 'automation', 'project_management', 'machine_learning', 'telecommunication', 'research', 'data_mining']",2,0.62390894
6988,6988,Junior Data Engineering,"['pypark', 'aws_services', 'python', 'git', 'agile', 'communication', 'troubleshooting', 'github']",6,0.40282616
6989,6989,AWS / Big Data Specialist - Hadoop/ PySpark/ Scala,"['pyspark', 'scala', 'hadoop', 'big_data', 'aws', 'rdbms', 'datastage', 'mongodb']",7,0.7339066
6990,6990,Big Data Architect - AWS/Python/Spark,"['bigdata', 'aws', 'python', 'it_skills', 'data_science', 'project_management', 'big_data', 'tableau']",1,0.7581606
6991,6991,Cloud Architect - Spark/ Hadoop/ Big Data,"['unix', 'it_skills', 'cloud', 'devops', 'elastic_search', 'big_data', 'aws', 'azure']",1,0.6955773
6992,6992,Data Analytics Manager - Machine Learning Algorithms,"['it_skills', 'machine_learning', 'cloud', 'devops', 'big_data', 'data_ingestion', 'datalake', 'bigquery']",1,0.5314585
6993,6993,Cloud Architect - Spark/Hadoop/Big Data,"['cloud', 'hadoop', 'spark', 'it_skills', 'devops', 'elastic_search', 'big_data', 'aws']",1,0.47266904
6994,6994,Manager/Assistant Manager - Analytics - Azure Data Factory,"['azure_data_factory', 'azure', 'project_management', 'data_analytics', 'analytics', 'adfs']",4,0.42963764
6996,6996,Python Developer - Hadoop/Big Data,"['hadoop', 'saas', 'google_apis', 'big_data', 'mysql', 'python', 'xml', 'api']",7,0.28525996
6997,6997,Python Developer - Hadoop/Big Data,"['python', 'saas', 'google_apis', 'big_data', 'mysql', 'hadoop', 'xml', 'api']",7,0.28525627
6998,6998,Sr Data Management Officer,"['data_quality', 'data_management', 'project_management', 'data_analysis', 'master_data_management']",5,0.6772063
6999,6999,Data Visualization Specialist/Analyst Or BA,"['python', 'qlikview', 'power_bi', 'visual_communication', 'tableau', 'analytical', 'looker', 'no_-_sql']",4,0.7315665
7000,7000,Data Analyst (Supply Chain) - CR - Mumbai,"['excel', 'relational_databases', 'data_analysis', 'dax', 'power_bi_desktop', 'supply_chain', 'analytics']",4,0.537357
7001,7001,Immediate Opening_GCP(Google Cloud Platform)Data Engineer_CMML5,"['gcp', 'data_engineer', 'google_cloud_platforms', 'big_data', 'cassandra', 'google_cloud_platform', 'modelling', 'data_modelling']",7,0.6158086
7002,7002,Immediate Opening_GCP(Google Cloud Platform)Data Engineer_CMML5,"['gcp', 'data_engineer', 'google_cloud_platforms', 'big_data', 'java', 'python', 'spark', 'scala']",7,0.7516424
7003,7003,Data Developer,"['pandas', 'nlp', 'machine_learning', 'skylearn', 'python', 'it_skills']",6,0.46905324
7004,7004,Data Modeller | 6-10 Yrs | LTI,"['communication', 'data_modeling', 'data_analytics']",4,0.7293741
7005,7005,Big Data - Developer,"['computer_science', 'backend', 'automation', 'linux', 'coding', 'data_modeling', 'shell_scripting', 'analytics']",2,0.8791139
7006,7006,Hiring For Data Integration Expert,"['azure_databricks', 'python', 'sql_azure', 'azure_data_lake', 'data_analytics', 'performance_metrics', 'big_data', 'aws']",7,0.5361024
7007,7007,AWS Big Data Architect,"['aws_s3', 'aws_redshift', 'aws_emr', 'aws_oracle_rds', 'aws_data_lake', 'aws_big_data', 'cognitive_services', 'metadata_management']",3,0.5376863
7008,7008,AVP - Architect Big Data,"['it_skills', 'software_development', 'machine_learning', 'big_data', 'big_data_architect', 'etl_tool']",1,0.52189714
7009,7009,Lead Business Functional Analyst,"['metadata', 'data_management', 'business_analysis', 'agile', 'data_governance', 'workflow', 'informatica', 'investment_banking']",2,0.6555836
7010,7010,Expert Data Science,"['unix', 'computer_science', 'cloud_computing', 'linux', 'coding', 'database_management', 'pharma', 'formulation']",2,0.44883355
7011,7011,Liquiloans - Head - Analytics & Data Science,"['data_science', 'data_scientist', 'data_management', 'consulting', 'big_data', 'data_analytics', 'analytics']",5,0.32649323
7012,7012,Azure Data Factory Developer,"['azure_data_factory', 'snowflake', 'it_skills', 'azure']",0,0.31993905
7013,7013,Manager - Data Platform and Analytics,"['it_skills', 'java', 'j2ee', 'software_development', 'testing', 'bpo', 'data_analysis', 'computer_science']",1,0.7973462
7014,7014,Big Data Developers,"['spark', 'scala', 'jar_file_creations', 'ci_/_cd', 'agile_methodology', 'kafka_broker', 'written', 'integration']",7,0.76712185
7016,7016,Big Data Scala Spark Hadoop Developer,"['scala', 'big_data', 'spark', 'hadoop', 'spark_rdd', 'hdfs', 'hive', 'python']",7,0.7268179
7018,7018,big data hadoop developer,"['pyspark', 'big_data', 'python', 'hive', 'hadoop', 'spark', 'data_warehousing', 'impala']",7,0.74191177
7019,7019,Hiring Hive SQL Developer/Big Data Developer - Remote/Gurgaon,"['scala', 'hive', 'shell_scripting', 'big_data_engineer', 'python', 'postgresql', 'sql_development', 'hadoop']",7,0.6588293
7020,7020,Hadoop Big Data developer,"['hadoop', 'hive', 'microservices', 'spark', 'pyspark', 'python', 'numpy', 'kafka']",7,0.7421478
7021,7021,Big Data + Cloud Developer,"['kafka', 'apache_spark', 'hive', 'r', 'sqoop', 'rdbms', 'redis', 'python']",7,0.5099031
7022,7022,Data Architect ( Azure ),"['java', 'hibernate', 'software_development', 'git', 'big_data', 'j2ee', 'spring_boot', 'microservices']",1,0.5459901
7023,7023,Data Solution Designer,"['supply_chain', 'metadata', 'data_management', 'architecture', 'pharma', 'data_quality', 'agile_methodology', 'life_sciences']",5,0.5223031
7025,7025,Specialist Technical Data,"['spark', 't-sql', 'azure_data_factory', 'datalake', 'business_intelligence', 'pyspark', 'data_warehouse', 'azure_databricks']",7,0.4290644
7026,7026,Data Modeler SQL,"['snowflake', 'sql', 'azure', 'data_modelling', 'it_skills', 'design_development', 'metadata', 'data_modeling']",0,0.6232507
7027,7027,Technical Expert - Data Architect,"['business_intelligence', 'private_cloud', 'hadoop', 'sql_server', 'big_data', 'data_modeling', 'aws', 'performance_tuning']",7,0.71434104
7028,7028,Data Science Immediate Opening! Kochi- Kerala,"['data_science', 'machine_learning']",6,0.6356731
7029,7029,"Specialist, Quantitative Data Engin","['statistical_modeling', 'publishing', 'analytical', 'conceptualization', 'model_development', 'data_quality']",5,0.39661056
